index,Station,Lat,Long,Alt,Date,O18Avg,H2avg,dex,Precipitation (kg/m^2/s),Temperature (K)
6748,CAM,69.6,-105.8,27.0,1990-02-02,-32.49,-250.8,9.120000000000005,0.0,235.87991
6767,OTT,45.32,-75.67,114.0,1990-02-15,-16.49,-118.2,,0.0,256.8602
6779,ALR,82.31,-62.17,30.0,1990-03-02,-41.83,-319.9,14.740000000000009,0.0,235.8151
6783,RES,74.43,-94.59,67.0,1990-03-02,-36.68,-291.2,2.240000000000009,0.0,240.47313
6784,EUR,79.59,-85.56,10.0,1990-03-02,-39.27,-302.8,11.360000000000014,0.0,231.67995
6785,CAM,69.6,-105.8,27.0,1990-03-02,-26.28,-200.1,10.140000000000015,0.0,237.00739
6802,OTT,45.32,-75.67,114.0,1990-03-15,-11.06,-86.1,,0.0,262.5147
6816,RES,74.43,-94.59,67.0,1990-04-02,-29.89,-230.6,8.52000000000001,0.0,246.63988
6819,ALR,82.31,-62.17,30.0,1990-04-02,-30.62,-250.4,-5.439999999999998,0.0,239.02708
6820,EUR,79.59,-85.56,10.0,1990-04-02,-33.45,-271.7,-4.099999999999966,0.0,237.99026
6821,CAM,69.6,-105.8,27.0,1990-04-02,-27.89,-217.4,5.719999999999999,0.0,245.06827
6838,OTT,45.32,-75.67,114.0,1990-04-15,-15.1,-122.0,,1.4850699e-05,279.8977
6853,EUR,79.59,-85.56,10.0,1990-05-02,-28.86,-230.1,0.7800000000000011,0.0,253.12311
6854,ALR,82.31,-62.17,30.0,1990-05-02,-29.37,-230.0,4.960000000000008,0.0,253.43166
6855,CAM,69.6,-105.8,27.0,1990-05-02,-33.39,-266.2,0.9200000000000159,0.0,253.86241
6857,RES,74.43,-94.59,67.0,1990-05-02,-27.85,-217.0,5.800000000000011,0.0,257.52124
6859,OTT,45.32,-75.67,114.0,1990-05-15,-11.1,,,1.1568286e-05,283.9219
6876,EUR,79.59,-85.56,10.0,1990-06-02,-25.94,-196.0,11.52000000000001,4.880702e-05,279.13535
6885,ALR,82.31,-62.17,30.0,1990-06-02,-21.48,-168.6,3.240000000000009,2.284017e-05,275.61572
6888,RES,74.43,-94.59,67.0,1990-06-02,-25.25,-191.6,10.400000000000006,2.5798186e-05,274.58646
6889,CAM,69.6,-105.8,27.0,1990-06-02,-23.17,-176.8,8.560000000000002,0.0,275.42725
6910,OTT,45.32,-75.67,114.0,1990-06-15,-8.85,-57.0,,2.6579424e-05,298.0614
6912,EUR,79.59,-85.56,10.0,1990-07-02,-18.88,-152.5,-1.460000000000008,0.0,279.3189
6921,RES,74.43,-94.59,67.0,1990-07-02,-19.17,-148.3,5.060000000000002,0.0,277.3983
6922,ALR,82.31,-62.17,30.0,1990-07-02,-20.97,-160.8,6.9599999999999795,0.0,276.8546
6926,CAM,69.6,-105.8,27.0,1990-07-02,-15.72,-126.3,-0.539999999999992,1.7120574e-05,277.1865
6937,OTT,45.32,-75.67,114.0,1990-07-15,-7.82,-59.9,,0.00018510653,288.453
6954,RES,74.43,-94.59,67.0,1990-08-02,-18.71,-139.6,10.080000000000013,2.8337226e-05,278.7589
6957,EUR,79.59,-85.56,10.0,1990-08-02,-19.9,-156.6,2.5999999999999943,3.324612e-05,276.58044
6960,CAM,69.6,-105.8,27.0,1990-08-02,-20.87,-158.2,8.76000000000002,2.8402339e-05,284.7952
6963,ALR,82.31,-62.17,30.0,1990-08-02,-18.81,-148.3,2.1799999999999784,0.0,279.82327
6979,OTT,45.32,-75.67,114.0,1990-08-15,-7.95,-49.9,,0.0,289.63162
6995,RES,74.43,-94.59,67.0,1990-09-02,-22.93,-176.1,7.340000000000003,0.0,277.37
6998,EUR,79.59,-85.56,10.0,1990-09-02,-25.85,-194.6,12.200000000000017,0.0,268.73096
6999,CAM,69.6,-105.8,27.0,1990-09-02,-19.14,-147.7,5.420000000000016,0.0,275.80197
7000,ALR,82.31,-62.17,30.0,1990-09-02,-21.4,-162.5,8.699999999999989,2.323441e-05,271.92606
7014,OTT,45.32,-75.67,114.0,1990-09-15,-9.7,-62.9,,3.944244e-05,284.37228
7030,RES,74.43,-94.59,67.0,1990-10-02,-23.02,-168.2,15.960000000000008,4.6943635e-05,271.10434
7031,ALR,82.31,-62.17,30.0,1990-10-02,-34.55,-259.9,16.5,0.0,256.22403
7034,EUR,79.59,-85.56,10.0,1990-10-02,-37.66,-288.6,12.67999999999995,1.48374465e-05,262.9414
7037,CAM,69.6,-105.8,27.0,1990-10-02,-25.71,-194.6,11.080000000000013,2.7848134e-06,269.11685
7053,OTT,45.32,-75.67,114.0,1990-10-15,-8.47,-53.9,,4.015626e-05,282.04242
7068,CAM,69.6,-105.8,27.0,1990-11-02,-27.01,-200.7,15.380000000000024,0.0,247.35043
7070,EUR,79.59,-85.56,10.0,1990-11-02,-41.28,-320.0,10.240000000000009,0.0,244.58748
7071,RES,74.43,-94.59,67.0,1990-11-02,-35.55,-269.6,14.799999999999955,0.0,248.72736
7072,ALR,82.31,-62.17,30.0,1990-11-02,-42.93,-326.2,17.24000000000001,3.1270897e-06,245.91783
7074,OTT,45.32,-75.67,114.0,1990-11-15,-10.19,-65.9,,0.0,268.74765
7101,CAM,69.6,-105.8,27.0,1990-12-02,-31.2,-240.8,8.799999999999983,2.4548212e-06,244.4893
7102,EUR,79.59,-85.56,10.0,1990-12-02,-34.87,-275.0,3.9599999999999795,0.0,232.0009
7103,RES,74.43,-94.59,67.0,1990-12-02,-33.23,-252.4,13.43999999999997,0.0,239.11049
7104,ALR,82.31,-62.17,30.0,1990-12-02,-37.82,-282.7,19.860000000000014,1.383406e-05,236.22931
7111,OTT,45.32,-75.67,114.0,1990-12-15,-13.81,-97.1,,0.0,257.14154
7129,CAM,69.6,-105.8,27.0,1991-01-02,-35.15,-274.4,6.800000000000011,0.0,241.51447
7130,EUR,79.59,-85.56,10.0,1991-01-02,-37.77,-292.0,10.160000000000025,0.0,247.59618
7131,RES,74.43,-94.59,67.0,1991-01-02,-35.71,-273.3,12.379999999999995,0.0,246.4169
7132,ALR,82.31,-62.17,30.0,1991-01-02,-32.72,-247.5,14.259999999999991,0.0,246.25587
7147,OTT,45.32,-75.67,114.0,1991-01-15,-18.81,-134.7,,0.0,258.3298
7168,RES,74.43,-94.59,67.0,1991-02-02,-33.42,-262.8,4.560000000000002,0.0,237.74838
7170,ALR,82.31,-62.17,30.0,1991-02-02,-38.29,-299.6,6.71999999999997,0.0,232.88359
7174,CAM,69.6,-105.8,27.0,1991-02-02,-29.42,-226.1,9.26000000000002,0.0,231.75226
7180,EUR,79.59,-85.56,10.0,1991-02-02,-37.86,-300.5,2.3799999999999955,0.0,236.1144
7182,OTT,45.32,-75.67,114.0,1991-02-15,-19.29,-138.0,,4.525681e-05,267.6808
7202,EUR,79.59,-85.56,10.0,1991-03-02,-24.66,-237.3,-40.02000000000001,0.0,241.86786
7209,ALR,82.31,-62.17,30.0,1991-03-02,-36.54,-287.3,5.019999999999982,0.0,244.37534
7214,CAM,69.6,-105.8,27.0,1991-03-02,-30.45,-232.8,10.799999999999983,0.0,237.74777
7216,RES,74.43,-94.59,67.0,1991-03-02,-29.56,-229.0,7.47999999999999,0.0,246.19826
7234,OTT,45.32,-75.67,114.0,1991-03-15,-12.86,-119.7,,1.988451e-05,280.33356
7236,EUR,79.59,-85.56,10.0,1991-04-02,-31.488181818181825,-183.6,68.30545454545461,0.0,246.0975
7238,CAM,69.6,-105.8,27.0,1991-04-02,-27.52,-207.9,12.259999999999991,0.0,247.31837
7239,ALR,82.31,-62.17,30.0,1991-04-02,-35.4,-277.3,5.899999999999977,0.0,246.10153
7244,RES,74.43,-94.59,67.0,1991-04-02,-35.3,-275.1,7.2999999999999545,0.0,251.24953
7258,OTT,45.32,-75.67,114.0,1991-04-15,-11.23,-75.5,,0.0,283.85956
7273,CAM,69.6,-105.8,27.0,1991-05-02,-23.54,-177.4,10.919999999999987,0.0,267.73935
7274,EUR,79.59,-85.56,10.0,1991-05-02,-25.79,-205.4,0.9199999999999875,8.067178e-06,263.93472
7275,ALR,82.31,-62.17,30.0,1991-05-02,-26.46,-198.4,13.280000000000001,0.0,251.74403
7288,RES,74.43,-94.59,67.0,1991-05-02,-23.17,-178.7,6.660000000000025,5.0086495e-05,268.29868
7294,OTT,45.32,-75.67,114.0,1991-05-15,-6.67,-37.0,,0.0,286.86032
7309,RES,74.43,-94.59,67.0,1991-06-02,-22.19,-166.9,10.620000000000005,0.0,268.00433
7310,ALR,82.31,-62.17,30.0,1991-06-02,-21.94,-166.4,9.120000000000005,0.0,266.4137
7311,CAM,69.6,-105.8,27.0,1991-06-02,-17.21,-124.4,13.280000000000001,0.0,265.12082
7312,EUR,79.59,-85.56,10.0,1991-06-02,-24.75,-188.4,9.599999999999994,0.0,263.94858
7343,OTT,45.32,-75.67,114.0,1991-06-15,-4.87,-27.3,,0.0,289.9932
7347,ALR,82.31,-62.17,30.0,1991-07-02,-22.96,-174.4,9.280000000000001,6.0189964e-06,274.55646
7349,CAM,69.6,-105.8,27.0,1991-07-02,-20.45,-151.0,12.599999999999994,6.882377e-05,285.86447
7352,EUR,79.59,-85.56,10.0,1991-07-02,-18.61,-141.0,7.8799999999999955,0.0,275.77515
7353,RES,74.43,-94.59,67.0,1991-07-02,-17.89,-135.2,7.920000000000016,2.5184143e-05,279.52463
7378,OTT,45.32,-75.67,114.0,1991-07-15,-6.67,-42.5,,6.4016116e-05,290.14078
7384,EUR,79.59,-85.56,10.0,1991-08-02,-21.97,-165.7,10.060000000000002,0.0,279.06
7385,RES,74.43,-94.59,67.0,1991-08-02,-19.71,-145.8,11.879999999999995,0.0,277.4466
7391,CAM,69.6,-105.8,27.0,1991-08-02,-21.29,-160.6,9.719999999999999,0.0,277.85336
7392,ALR,82.31,-62.17,30.0,1991-08-02,-21.95,-162.8,12.799999999999983,0.0,273.7266
7399,OTT,45.32,-75.67,114.0,1991-08-15,-11.21,-74.9,,9.5992575e-05,293.03882
7417,CAM,69.6,-105.8,27.0,1991-09-02,-21.27,-158.0,12.159999999999997,1.8145947e-05,277.7324
7418,EUR,79.59,-85.56,10.0,1991-09-02,-24.97,-182.5,17.25999999999999,0.0,269.02664
7419,ALR,82.31,-62.17,30.0,1991-09-02,-26.05,-193.4,15.0,0.0,265.517
7420,RES,74.43,-94.59,67.0,1991-09-02,-20.82,-157.1,9.460000000000008,2.3785124e-05,272.19882
7439,OTT,45.32,-75.67,114.0,1991-09-15,-10.44,-72.2,,0.0,286.5278
7452,CAM,69.6,-105.8,27.0,1991-10-02,-25.26,-185.9,16.180000000000007,6.3605826e-06,269.11505
7453,RES,74.43,-94.59,67.0,1991-10-02,-23.48,-165.0,22.840000000000003,0.0,259.6306
7454,ALR,82.31,-62.17,30.0,1991-10-02,-31.36,-229.6,21.28,0.0,260.96796
7458,EUR,79.59,-85.56,10.0,1991-10-02,-34.09,-257.9,14.82000000000005,0.0,258.90057
7470,OTT,45.32,-75.67,114.0,1991-10-15,-8.59,-54.3,,1.1745461e-05,278.77017
7488,RES,74.43,-94.59,67.0,1991-11-02,-32.31,-242.8,15.680000000000007,1.0748503e-05,247.77878
7489,ALR,82.31,-62.17,30.0,1991-11-02,-31.82,-239.2,15.360000000000014,0.0,246.21275
7491,EUR,79.59,-85.56,10.0,1991-11-02,-36.09,-282.5,6.220000000000027,0.0,249.16061
7493,CAM,69.6,-105.8,27.0,1991-11-02,-33.65,-258.1,11.099999999999966,1.5848946e-06,248.2283
7521,OTT,45.32,-75.67,114.0,1991-11-15,-12.3,-82.9,,3.086101e-05,274.26498
7536,CAM,69.6,-105.8,27.0,1991-12-02,-31.3,-238.8,11.599999999999994,3.082922e-05,254.26048
7537,ALR,82.31,-62.17,30.0,1991-12-02,-35.81,-277.1,9.379999999999995,0.0,235.7946
7538,EUR,79.59,-85.56,10.0,1991-12-02,-39.52,-306.1,10.060000000000002,0.0,236.54832
7540,RES,74.43,-94.59,67.0,1991-12-02,-30.79,-238.1,8.219999999999999,0.0,243.00551
7558,OTT,45.32,-75.67,114.0,1991-12-15,-15.86,-109.2,,3.614287e-05,274.9191
7573,CAM,69.6,-105.8,27.0,1992-01-02,-32.78,-255.4,6.840000000000003,0.0,246.14534
7574,ALR,82.31,-62.17,30.0,1992-01-02,-34.93,-271.9,7.5400000000000205,0.0,236.58946
7575,EUR,79.59,-85.56,10.0,1992-01-02,-40.11,-304.7,16.180000000000007,0.0,237.12376
7576,RES,74.43,-94.59,67.0,1992-01-02,-42.32,-313.2,25.360000000000014,0.0,248.20871
7594,OTT,45.32,-75.67,114.0,1992-01-15,-17.21,-122.2,,0.0,251.22887
7596,CAM,69.6,-105.8,27.0,1992-02-02,-30.01,-231.5,8.580000000000013,0.0,240.15344
7601,EUR,79.59,-85.56,10.0,1992-02-02,-37.36,-286.7,12.180000000000007,0.0,236.01611
7603,RES,74.43,-94.59,67.0,1992-02-02,-36.11,-280.0,8.879999999999995,0.0,240.0046
7604,ALR,82.31,-62.17,30.0,1992-02-02,-37.98,-293.5,10.339999999999975,0.0,233.89647
7617,OTT,45.32,-75.67,114.0,1992-02-15,-18.8,-134.6,,4.4996075e-05,265.94168
7632,RES,74.43,-94.59,67.0,1992-03-02,-31.57,-251.6,0.960000000000008,0.0,247.9372
7634,ALR,82.31,-62.17,30.0,1992-03-02,-35.23,-275.9,5.939999999999998,0.0,237.83899
7635,CAM,69.6,-105.8,27.0,1992-03-02,-26.42,-201.5,9.860000000000014,0.0,242.60063
7645,EUR,79.59,-85.56,10.0,1992-03-02,-29.75,-231.7,6.300000000000011,0.0,237.41533
7662,OTT,45.32,-75.67,114.0,1992-03-15,-15.5,-107.2,,0.0,256.8192
7675,CAM,69.6,-105.8,27.0,1992-04-02,-27.49,-208.4,11.519999999999982,4.6182226e-06,253.61357
7682,ALR,82.31,-62.17,30.0,1992-04-02,-29.49,-224.0,11.919999999999987,0.0,237.68219
7684,RES,74.43,-94.59,67.0,1992-04-02,-30.959444444444443,-236.3422222222222,11.333333333333343,0.0,242.36351
7685,EUR,79.59,-85.56,10.0,1992-04-02,-31.8990909090909,-243.5218595041322,11.670867768595002,0.0,237.15315
7692,OTT,45.32,-75.67,114.0,1992-04-15,-16.04,-122.3,,0.0,275.63568
7717,CAM,69.6,-105.8,27.0,1992-05-02,-25.12,-195.4,5.560000000000002,3.5068276e-06,263.09363
7718,EUR,79.59,-85.56,10.0,1992-05-02,-31.6,-248.9,3.9000000000000057,0.0,253.16898
7720,RES,74.43,-94.59,67.0,1992-05-02,-28.06,-250.8,-26.32000000000002,0.0,261.89795
7721,ALR,82.31,-62.17,30.0,1992-05-02,-29.5,-227.1,8.900000000000006,0.0,252.83916
7739,OTT,45.32,-75.67,114.0,1992-05-15,-8.21,-53.8,,2.8054648e-05,282.54184
7740,ALR,82.31,-62.17,30.0,1992-06-02,-24.71,-187.2,10.480000000000018,6.224348e-05,271.62576
7742,CAM,69.6,-105.8,27.0,1992-06-02,-22.55,-173.6,6.800000000000011,0.0,274.27084
7756,RES,74.43,-94.59,67.0,1992-06-02,-24.17,-191.4,1.960000000000008,0.0,276.0077
7757,EUR,79.59,-85.56,10.0,1992-06-02,-31.38,-236.1,14.939999999999998,5.431883e-05,275.50146
7758,OTT,45.32,-75.67,114.0,1992-06-15,-8.66,-61.3,,1.96358e-05,293.73218
7777,CAM,69.6,-105.8,27.0,1992-07-02,-22.23,-171.0,6.840000000000003,0.0,280.96786
7779,ALR,82.31,-62.17,30.0,1992-07-02,-22.42,-168.4,10.960000000000008,1.5837144e-05,273.6229
7780,EUR,79.59,-85.56,10.0,1992-07-02,-19.85,-150.1,8.700000000000017,0.0,279.06873
7781,RES,74.43,-94.59,67.0,1992-07-02,-19.66,-150.4,6.8799999999999955,0.0,277.50204
7794,OTT,45.32,-75.67,114.0,1992-07-15,-10.05,-71.2,,0.0,291.76193
7820,ALR,82.31,-62.17,30.0,1992-08-02,-26.3,-192.5,17.900000000000006,0.0,277.57614
7827,CAM,69.6,-105.8,27.0,1992-08-02,-15.93,-130.3,-2.8600000000000136,0.0,276.1466
7828,RES,74.43,-94.59,67.0,1992-08-02,-17.27,-134.6,3.5600000000000023,2.1540976e-05,276.5677
7829,EUR,79.59,-85.56,10.0,1992-08-02,-21.75,-168.1,5.900000000000006,0.0,280.68048
7847,OTT,45.32,-75.67,114.0,1992-08-15,-9.04,-62.3,,7.448588e-05,294.56018
7851,RES,74.43,-94.59,67.0,1992-09-02,-23.56,-166.4,22.079999999999984,1.4422368e-05,271.81976
7862,EUR,79.59,-85.56,10.0,1992-09-02,-26.73,-202.1,11.740000000000009,0.0,272.44507
7863,ALR,82.31,-62.17,30.0,1992-09-02,-21.52,-158.4,13.759999999999991,5.405628e-06,262.37985
7864,CAM,69.6,-105.8,27.0,1992-09-02,-23.58,-173.2,15.439999999999998,3.7059892e-06,271.24814
7872,OTT,45.32,-75.67,114.0,1992-09-15,-7.01,-41.1,,4.4157176e-05,292.526
7896,RES,74.43,-94.59,67.0,1992-10-02,-23.6,-177.4,11.400000000000006,0.0,263.77557
7898,EUR,79.59,-85.56,10.0,1992-10-02,-28.75,-214.2,15.800000000000011,1.0120135e-05,259.79196
7899,ALR,82.31,-62.17,30.0,1992-10-02,-31.38,-235.4,15.639999999999986,1.7248742e-05,256.38104
7901,CAM,69.6,-105.8,27.0,1992-10-02,-21.14,-157.7,11.420000000000016,0.0,262.33066
7918,OTT,45.32,-75.67,114.0,1992-10-15,-9.77,-61.0,,0.0,284.56085
7921,RES,74.43,-94.59,67.0,1992-11-02,-26.13,-196.5,12.539999999999992,0.0,245.31381
7922,ALR,82.31,-62.17,30.0,1992-11-02,-32.21,-243.2,14.480000000000018,0.0,247.72133
7935,EUR,79.59,-85.56,10.0,1992-11-02,-34.94,-264.6,14.919999999999959,0.0,246.3563
7936,CAM,69.6,-105.8,27.0,1992-11-02,-29.46,-223.5,12.180000000000007,0.0,248.06221
7938,OTT,45.32,-75.67,114.0,1992-11-15,-13.77,-94.4,,0.0,283.43564
7956,ALR,82.31,-62.17,30.0,1992-12-02,-35.23,-267.9,13.939999999999998,0.0,246.70547
7957,EUR,79.59,-85.56,10.0,1992-12-02,-37.349999999999994,-291.1404545454546,7.659545454545366,0.0,245.13724
7958,CAM,69.6,-105.8,27.0,1992-12-02,-32.96,-249.9,13.780000000000001,0.0,243.7567
7960,RES,74.43,-94.59,67.0,1992-12-02,-29.91,-220.9,18.379999999999995,0.0,246.9174
7975,OTT,45.32,-75.67,114.0,1992-12-15,-19.31,-134.7,,0.0,258.91852
7993,CAM,69.6,-105.8,27.0,1993-01-02,-31.05,-243.7,4.700000000000017,6.0572183e-06,254.34477
7994,ALR,82.31,-62.17,30.0,1993-01-02,-37.48,-284.5,15.339999999999975,0.0,239.13197
7995,EUR,79.59,-85.56,10.0,1993-01-02,-41.07,-312.1,16.45999999999998,0.0,235.22353
8009,RES,74.43,-94.59,67.0,1993-01-02,-32.2,-246.2,11.400000000000034,8.29139e-06,249.83357
8010,OTT,45.32,-75.67,114.0,1993-01-15,-16.62,-125.9,,0.0,263.17316
8028,RES,74.43,-94.59,67.0,1993-02-02,-38.71,-303.9,5.78000000000003,0.0,247.74632
8029,CAM,69.6,-105.8,27.0,1993-02-02,-32.33,-246.1,12.539999999999992,0.0,249.11394
8030,ALR,82.31,-62.17,30.0,1993-02-02,-34.75,-258.9,19.100000000000023,9.584965e-06,233.53935
8031,EUR,79.59,-85.56,10.0,1993-02-02,-34.93,-273.7,5.740000000000009,0.0,228.68216
8049,OTT,45.32,-75.67,114.0,1993-02-15,-21.3,-156.1,,0.0,253.00912
8064,EUR,79.59,-85.56,10.0,1993-03-02,-34.41416666666667,-273.6933333333334,1.6199999999999477,0.0,231.88286
8065,CAM,69.6,-105.8,27.0,1993-03-02,-27.07,-203.5,13.060000000000002,1.3653352e-05,243.33878
8066,RES,74.43,-94.59,67.0,1993-03-02,-27.48,-204.6,15.240000000000009,0.0,238.62306
8067,ALR,82.31,-62.17,30.0,1993-03-02,-42.35,-318.9,19.900000000000034,0.0,241.61151
8099,OTT,45.32,-75.67,114.0,1993-03-15,-21.41,-158.0,,0.0,263.61337
8100,EUR,79.59,-85.56,10.0,1993-04-02,-30.79,-234.9,11.419999999999987,3.64538e-06,246.37071
8102,RES,74.43,-94.59,67.0,1993-04-02,-34.03,-249.4,22.840000000000003,1.5332193e-05,259.08975
8110,ALR,82.31,-62.17,30.0,1993-04-02,-30.67,-221.9,23.460000000000008,5.179213e-06,249.80305
8111,CAM,69.6,-105.8,27.0,1993-04-02,-26.58,-195.2,17.439999999999998,1.6273534e-05,260.63013
8132,OTT,45.32,-75.67,114.0,1993-04-15,-12.24,-83.1,,0.0,281.20233
8136,CAM,69.6,-105.8,27.0,1993-05-02,-15.67,-115.7,9.659999999999997,0.0,261.3927
8149,EUR,79.59,-85.56,10.0,1993-05-02,-26.05,-192.6,15.800000000000011,0.0,249.11806
8150,RES,74.43,-94.59,67.0,1993-05-02,-19.86,-145.3,13.579999999999984,0.0,257.61136
8151,ALR,82.31,-62.17,30.0,1993-05-02,-30.81,-227.5,18.97999999999999,0.0,254.78696
8168,OTT,45.32,-75.67,114.0,1993-05-15,-7.53,-45.0,,0.0,285.26138
8175,CAM,69.6,-105.8,27.0,1993-06-02,-20.17,-153.9,7.460000000000008,0.0,273.16473
8181,ALR,82.31,-62.17,30.0,1993-06-02,-24.99,-189.3,10.619999999999976,0.0,273.5835
8185,RES,74.43,-94.59,67.0,1993-06-02,-23.52,-179.5,8.659999999999997,0.0,266.9013
8186,EUR,79.59,-85.56,10.0,1993-06-02,-22.29,-173.4,4.9199999999999875,0.0,271.31665
8191,OTT,45.32,-75.67,114.0,1993-06-15,-7.54,-47.7,,0.00026607673,290.42316
8220,ALR,82.31,-62.17,30.0,1993-07-02,-21.53,-165.7,6.5400000000000205,0.0,276.44412
8222,RES,74.43,-94.59,67.0,1993-07-02,-17.46,-136.8,2.8799999999999955,0.0,274.81583
8224,EUR,79.59,-85.56,10.0,1993-07-02,-17.15,-134.8,2.3999999999999773,0.0,273.74142
8225,CAM,69.6,-105.8,27.0,1993-07-02,-17.29,-135.4,2.9199999999999875,0.0,277.9646
8234,OTT,45.32,-75.67,114.0,1993-07-15,-8.07,-56.7,,0.00016622359,297.02512
8249,CAM,69.6,-105.8,27.0,1993-08-02,-16.9,-131.0,4.199999999999989,0.0,278.76352
8254,ALR,82.31,-62.17,30.0,1993-08-02,-24.76,-186.5,11.580000000000013,0.0,276.47623
8256,RES,74.43,-94.59,67.0,1993-08-02,-17.42,-148.8,-9.439999999999998,0.0,275.3839
8257,EUR,79.59,-85.56,10.0,1993-08-02,-24.07,-182.7,9.860000000000014,0.0,273.86124
8278,OTT,45.32,-75.67,114.0,1993-08-15,-6.01,-38.7,,0.0,293.6355
8280,ALR,82.31,-62.17,30.0,1993-09-02,-27.3,-201.8,16.599999999999994,0.0,270.40775
8281,CAM,69.6,-105.8,27.0,1993-09-02,-21.63,-161.1,11.939999999999998,1.08270415e-05,273.05402
8284,EUR,79.59,-85.56,10.0,1993-09-02,-28.31,-213.2,13.280000000000001,0.0,269.33542
8287,RES,74.43,-94.59,67.0,1993-09-02,-20.34,-149.8,12.919999999999987,0.0,268.22366
8299,OTT,45.32,-75.67,114.0,1993-09-15,-10.73,-74.9,,0.0,284.15753
8316,CAM,69.6,-105.8,27.0,1993-10-02,-24.06,-182.7,9.780000000000001,0.0,259.79138
8318,RES,74.43,-94.59,67.0,1993-10-02,-23.14,-167.0,18.120000000000005,0.0,263.3129
8319,EUR,79.59,-85.56,10.0,1993-10-02,-32.215,-247.31863636363633,10.401363636363698,0.0,250.9837
8320,ALR,82.31,-62.17,30.0,1993-10-02,-36.32,-270.7,19.860000000000014,0.0,250.86218
8334,OTT,45.32,-75.67,114.0,1993-10-15,-9.98,-64.3,,0.0,284.4576
8355,ALR,82.31,-62.17,30.0,1993-11-02,-34.8,-261.0,17.399999999999977,0.0,251.30127
8359,CAM,69.6,-105.8,27.0,1993-11-02,-32.03,-241.6,14.640000000000015,0.0,251.50507
8364,RES,74.43,-94.59,67.0,1993-11-02,-31.23,-233.7,16.140000000000015,0.0,256.69257
8367,EUR,79.59,-85.56,10.0,1993-11-02,-34.74,-264.4,13.520000000000039,0.0,254.1853
8376,OTT,45.32,-75.67,114.0,1993-11-15,-11.76,-78.6,,9.141254e-06,274.6486
8388,EUR,79.59,-85.56,10.0,1993-12-02,-42.87,-329.6,13.359999999999957,0.0,241.49712
8400,RES,74.43,-94.59,67.0,1993-12-02,-38.73,-292.3,17.539999999999964,0.0,250.15378
8402,CAM,69.6,-105.8,27.0,1993-12-02,-32.02,-245.0,11.160000000000025,0.0,253.56505
8403,ALR,82.31,-62.17,30.0,1993-12-02,-38.46,-285.0,22.680000000000007,0.0,246.66675
8406,OTT,45.32,-75.67,114.0,1993-12-15,-19.29,-136.8,,0.0,258.97516
8429,EUR,79.59,-85.56,10.0,1994-01-02,-37.09083333333333,-298.4,-1.6733333333333462,0.0,229.39522
8433,RES,74.43,-94.59,67.0,1994-01-02,-35.391000000000005,-276.585,6.543000000000063,0.0,232.47801
8437,CAM,69.6,-105.8,27.0,1994-01-02,-38.65,-301.25,7.949999999999989,0.0,236.35562
8440,ALR,82.31,-62.17,30.0,1994-01-02,-34.56,-256.3,20.180000000000007,0.0,236.90967
8452,OTT,45.32,-75.67,114.0,1994-01-15,-22.1,-160.4,,0.0,246.89322
8460,CAM,69.6,-105.8,27.0,1994-02-02,-41.23,-328.5,1.339999999999975,3.4942964e-06,248.40277
8461,ALR,82.31,-62.17,30.0,1994-02-02,-34.415,-259.9,15.420000000000016,0.0,231.20033
8463,RES,74.43,-94.59,67.0,1994-02-02,-38.96,-298.15,13.53000000000003,0.0,238.05353
8466,EUR,79.59,-85.56,10.0,1994-02-02,-36.38,-288.04999999999995,2.990000000000066,0.0,228.64276
8493,OTT,45.32,-75.67,114.0,1994-02-15,-19.5,-145.0,,0.00014146863,277.57428
8496,ALR,82.31,-62.17,30.0,1994-03-02,-39.04,-298.6,13.71999999999997,1.5771e-06,233.63095
8497,RES,74.43,-94.59,67.0,1994-03-02,-32.96,-256.4,7.28000000000003,0.0,241.79301
8498,EUR,79.59,-85.56,10.0,1994-03-02,-38.87,-301.85,9.109999999999957,0.0,237.73613
8512,CAM,69.6,-105.8,27.0,1994-03-02,-26.89,-204.7,10.420000000000016,0.0,238.86626
8521,OTT,45.32,-75.67,114.0,1994-03-15,-20.4,-153.4,,0.0,269.39603
8533,RES,74.43,-94.59,67.0,1994-04-02,-30.6,-233.2,11.600000000000023,0.0,246.96393
8537,CAM,69.6,-105.8,27.0,1994-04-02,-28.64,-216.1,13.02000000000001,3.4256918e-06,253.05301
8540,EUR,79.59,-85.56,10.0,1994-04-02,-28.2,-217.0,8.599999999999994,0.0,240.75945
8548,ALR,82.31,-62.17,30.0,1994-04-02,-27.23,-206.5,11.340000000000003,2.483939e-06,243.31383
8550,OTT,45.32,-75.67,114.0,1994-04-15,-11.0,-78.2,,0.0,285.67456
8568,CAM,69.6,-105.8,27.0,1994-05-02,-20.96,-157.8,9.879999999999995,0.0,265.22534
8569,EUR,79.59,-85.56,10.0,1994-05-02,-24.71,-193.5,4.180000000000007,0.0,258.92325
8580,RES,74.43,-94.59,67.0,1994-05-02,-23.11,-186.4,-1.5200000000000102,0.0,264.06757
8584,ALR,82.31,-62.17,30.0,1994-05-02,-26.78,-203.5,10.740000000000009,0.0,260.73502
8601,OTT,45.32,-75.67,114.0,1994-05-15,-9.4,-67.1,,2.2051281e-05,289.4625
8604,RES,74.43,-94.59,67.0,1994-06-02,-22.485,-169.3,10.579999999999984,0.0,265.924
